"","city_id","consensus_label_majority","probability","pop","city_name","country","n_studies","cluster_name","Region"
"8745",8980,2,0.527955438657694,0.125,"Akot","India",0,"Development first","Asia"
"8746",8981,0,0.606872544404769,0.921,"Jincheng","China",0,"Mitigation first","Asia"
"8747",8982,2,0.524284538174574,0.051,"Lakhna","India",0,"Development first","Asia"
"8748",8983,0,0.574329687363364,0.06,"Anping","China",0,"Mitigation first","Asia"
"8749",8984,2,0.524629154438092,0.058,"Lahar","India",0,"Development first","Asia"
"8750",8985,3,0.470784467973593,0.08,"Guangnan","China",0,"Urban planning first","Asia"
"8751",8986,2,0.524573246375487,0.054,"Bagalkote","India",0,"Development first","Asia"
"8752",8987,0,0.459640775807972,0.053,"Yongqing","China",0,"Mitigation first","Asia"
"8753",8988,2,0.523076194120905,0.12,"Tilhar","India",0,"Development first","Asia"
"8754",8989,0,0.438390941882237,0.107,"Xianghe","China",1,"Mitigation first","Asia"
"8755",8990,2,0.52250710747504,0.189,"Ambajogai","India",0,"Development first","Asia"
"8756",8991,3,0.389160628243923,0.054,"Xiuwen","China",1,"Urban planning first","Asia"
"8757",8992,2,0.522671561795472,0.053,"Lakshmeshvara","India",0,"Development first","Asia"
"8758",8993,3,0.388810654767789,0.08,"Qingzhen","China",0,"Urban planning first","Asia"
"8759",8994,2,0.515737636171831,0.1,"Haveri","India",0,"Development first","Asia"
"8760",8995,3,0.398911277632097,0.055,"Zhushan","China",0,"Urban planning first","Asia"
"8761",8996,2,0.777959365392203,0.073,"Bantwal Cross Road","India",0,"Development first","Asia"
"8762",8997,0,0.606956136391179,0.057,"Xinji","China",0,"Mitigation first","Asia"
"8763",8998,2,0.539737964086107,0.09,"Jalalabad","India",0,"Development first","Asia"
"8764",8999,0,0.560494229001373,0.406,"Jiyuan","China",3,"Mitigation first","Asia"
"8765",9000,2,0.51952047883999,0.081,"Bharthana","India",0,"Development first","Asia"
"8766",9002,2,0.560176970514858,0.672,"Akola","India",2,"Development first","Asia"
"8767",9003,0,0.338292644906802,0.087,"Pengshui","China",0,"Mitigation first","Asia"
"8768",9004,2,0.524944491549622,0.246,"Lalitpur","India",0,"Development first","Asia"
"8769",9005,0,0.895282891928301,0.208,"Anda","China",0,"Mitigation first","Asia"
"8770",9006,2,0.5223054857474,0.068,"Bina Etawa","India",0,"Development first","Asia"
"8771",9007,0,0.438168611868615,0.134,"Bazhou","China",0,"Mitigation first","Asia"
"8772",9008,2,0.772689047099379,0.191,"Kasaragod","India",0,"Development first","Asia"
"8773",9009,0,0.41695476271848,0.107,"Ningjin","China",0,"Mitigation first","Asia"
"8774",9010,2,0.523785862459837,0.576,"Farrukhabad","India",0,"Development first","Asia"
"8775",9011,0,0.74603290532299,0.131,"Chengde","China",0,"Mitigation first","Asia"
"8776",9012,2,0.526126402875431,0.074,"Risod","India",0,"Development first","Asia"
"8777",9013,0,0.766398128756191,0.201,"Jizhou","China",0,"Mitigation first","Asia"
"8778",9014,2,0.53425390511545,0.083,"Jintur","India",0,"Development first","Asia"
"8779",9015,0,0.414274847152721,0.084,"Anping","China",0,"Mitigation first","Asia"
"8780",9016,2,0.621390143251618,0.064,"Shikaripura","India",0,"Development first","Asia"
"8781",9017,0,0.421816294815387,0.205,"Xinji","China",0,"Mitigation first","Asia"
"8782",9018,2,0.533961668271898,0.136,"Narmadapuram","India",0,"Development first","Asia"
"8783",9019,0,0.306881533924412,2.758,"Guiyang","China",0,"Mitigation first","Asia"
"8784",9020,2,0.523019441548163,0.244,"Gadag-Betageri","India",0,"Development first","Asia"
"8785",9021,0,0.889366098165803,0.125,"Hailun","China",0,"Mitigation first","Asia"
"8786",9022,2,0.524573164050574,0.147,"Chhibramau","India",0,"Development first","Asia"
"8787",9023,0,0.666392670801936,0.776,"Xingtai","China",0,"Mitigation first","Asia"
"8788",9024,2,0.522884092301934,0.172,"Parli","India",0,"Development first","Asia"
"8789",9025,0,0.461867459326384,1.604,"Luoyang","China",12,"Mitigation first","Asia"
"8790",9026,2,0.523889007912268,0.147,"Puranpur","India",0,"Development first","Asia"
"8791",9027,0,0.412217643011365,0.122,"Yiyang County","China",0,"Mitigation first","Asia"
"8792",9028,2,0.523076214415139,0.653,"Shahjahanpur","India",0,"Development first","Asia"
"8793",9029,3,0.366030284865605,1.13,"Shiyan","China",6,"Urban planning first","Asia"
"8794",9030,2,0.78457410696052,0.1,"Kanhangad","India",0,"Development first","Asia"
"8795",9031,0,0.340338856399132,0.091,"Lichuan","China",0,"Mitigation first","Asia"
"8796",9032,2,0.522744175162138,0.07,"Akkalkot","India",0,"Development first","Asia"
"8797",9033,3,0.417357287369788,0.131,"Yunyang","China",0,"Urban planning first","Asia"
"8798",9034,2,0.572964943024135,0.127,"Itarsi","India",0,"Development first","Asia"
"8799",9035,0,0.569409600529488,0.067,"Mengjin","China",0,"Mitigation first","Asia"
"8800",9036,2,0.793654221786259,0.091,"Puttur","India",0,"Development first","Asia"
"8801",9037,0,0.565245645920785,0.373,"Renqiu","China",0,"Mitigation first","Asia"
"8802",9038,2,0.532128250363314,0.073,"Anjangaon","India",0,"Development first","Asia"
"8803",9039,3,0.393328822624646,0.09,"Luanchuan","China",0,"Urban planning first","Asia"
"8804",9040,2,0.52359136248544,0.065,"Khurai","India",0,"Development first","Asia"
"8805",9041,0,0.4218599842666,0.055,"Lingchuan","China",0,"Mitigation first","Asia"
"8806",9042,2,0.502184416460904,0.433,"Parbhani","India",0,"Development first","Asia"
"8807",9043,0,0.565137219155324,0.204,"Wu'an","China",2,"Mitigation first","Asia"
"8808",9044,2,0.518295596545504,0.494,"Latur","India",0,"Development first","Asia"
"8809",9045,0,0.562353011343614,0.157,"Nanlingchengcun","China",0,"Mitigation first","Asia"
"8810",9046,2,0.532592094138761,0.074,"Konch","India",0,"Development first","Asia"
"8811",9047,0,0.419820895553813,0.057,"Longyao","China",0,"Mitigation first","Asia"
"8812",9048,2,0.524218287033435,0.063,"Bidhuna","India",0,"Development first","Asia"
"8813",9049,3,0.350688040779553,0.091,"夔门街道","China",0,"Urban planning first","Asia"
"8814",9050,2,0.52280962068843,0.051,"Ausa","India",0,"Development first","Asia"
"8815",9051,0,0.432987399657068,0.349,"Bo'ai","China",0,"Mitigation first","Asia"
"8816",9052,2,0.523192300800204,0.121,"Ranebennur","India",0,"Development first","Asia"
"8817",9053,3,0.382635770326845,0.071,"Kaiyang","China",0,"Urban planning first","Asia"
"8818",9054,2,0.791367428847714,0.195,"Payyanur","India",0,"Development first","Asia"
"8819",9055,0,0.680267256403601,0.317,"Baochi","China",0,"Mitigation first","Asia"
"8820",9056,2,0.571255742295402,0.067,"Daryapur","India",0,"Development first","Asia"
"8821",9057,0,0.865941647594359,0.081,"Ningcheng","China",0,"Mitigation first","Asia"
"8822",9058,2,0.52295267365083,0.081,"Gangakhed","India",0,"Development first","Asia"
"8823",9059,0,0.901583988649712,0.128,"Da'an","China",0,"Mitigation first","Asia"
"8824",9060,2,0.549048810082838,0.14,"Shahabad","India",0,"Development first","Asia"
"8825",9061,3,0.388824880074257,0.127,"Huaxi","China",0,"Urban planning first","Asia"
"8826",9062,2,0.518908559124973,0.065,"Mamrezpur Al","India",0,"Development first","Asia"
"8827",9063,0,0.873825043152497,0.095,"Pingquan","China",0,"Mitigation first","Asia"
"8828",9064,2,0.65727474868893,0.404,"Shivamogga","India",3,"Development first","Asia"
"8829",9065,3,0.349760637259163,0.074,"Meitan","China",0,"Urban planning first","Asia"
"8830",9066,2,0.479380089794153,0.071,"Sindagi","India",0,"Development first","Asia"
"8831",9067,0,0.418847863128807,0.086,"Shengzhou City","China",0,"Mitigation first","Asia"
"8832",9068,2,0.524364979836884,0.089,"Gursahaiganj","India",0,"Development first","Asia"
"8833",9069,0,0.562351225966522,0.373,"Wuqing","China",0,"Mitigation first","Asia"
"8834",9070,2,0.499429852232028,0.156,"Washim","India",0,"Development first","Asia"
"8835",9071,3,0.387129549335887,0.092,"Zhongxing Road","China",0,"Urban planning first","Asia"
"8836",9072,2,0.577963189670372,0.182,"Achalpur","India",0,"Development first","Asia"
"8837",9073,0,0.445663564206811,0.122,"Mengzhou","China",0,"Mitigation first","Asia"
"8838",9074,2,0.524186094045198,0.102,"Dibiyapur","India",0,"Development first","Asia"
"8839",9075,0,0.424563033012926,0.159,"Tang'erli","China",0,"Mitigation first","Asia"
"8840",9076,2,0.524009611713561,0.082,"Jalaun","India",0,"Development first","Asia"
"8841",9077,0,0.424429761720227,0.071,"Zuogezhuang","China",0,"Mitigation first","Asia"
"8842",9078,2,0.550565525125562,0.087,"Murtijapur","India",0,"Development first","Asia"
"8843",9079,3,0.398010790366873,0.11,"Song County","China",0,"Urban planning first","Asia"
"8844",9080,3,0.497508783095329,0.054,"Muddebihala","India",0,"Urban planning first","Asia"
"8845",9081,0,0.901734116018938,0.063,"Qinggang","China",0,"Mitigation first","Asia"
"8846",9082,2,0.524225094426305,0.215,"Auraiya","India",0,"Development first","Asia"
"8847",9083,0,0.42630567272565,0.188,"Shahe","China",0,"Mitigation first","Asia"
"8848",9084,2,0.526551887972541,0.072,"Begamganj","India",0,"Development first","Asia"
"8849",9085,0,0.616897632169136,0.057,"大口屯镇","China",0,"Mitigation first","Asia"
"8850",9086,2,0.526284721093687,0.142,"Tikamgarh","India",0,"Development first","Asia"
"8851",9087,0,0.436677911397872,0.094,"Qinyang","China",0,"Mitigation first","Asia"
"8852",9088,2,0.525079811647728,0.06,"Gursarai","India",0,"Development first","Asia"
"8853",9089,0,0.435335479770216,0.183,"Yongnian","China",0,"Mitigation first","Asia"
"8854",9090,2,0.510710405385792,0.114,"Ilkal","India",0,"Development first","Asia"
"8855",9091,0,0.484988118131143,0.298,"Hejian","China",0,"Mitigation first","Asia"
"8856",9092,2,0.531265430998096,0.078,"Mohmadi","India",0,"Development first","Asia"
"8857",9093,0,0.449739871732172,0.134,"Linzhou","China",0,"Mitigation first","Asia"
"8858",9094,2,0.533030319025679,0.135,"Harihara","India",0,"Development first","Asia"
"8859",9095,3,0.392848718497669,0.095,"Xixia","China",0,"Urban planning first","Asia"
"8860",9096,2,0.564077430953042,0.082,"Tirwaganj","India",0,"Development first","Asia"
"8861",9097,0,0.664716122502228,0.17,"Zunhua","China",0,"Mitigation first","Asia"
"8862",9098,2,0.523263774395844,0.17,"Hingoli","India",0,"Development first","Asia"
"8863",9099,0,0.517617230427535,0.068,"Fengfeng","China",0,"Mitigation first","Asia"
"8864",9100,2,0.730782430089226,0.16,"Bhadravathi","India",0,"Development first","Asia"
"8865",9101,0,0.55164761490617,0.195,"Fengfeng","China",0,"Mitigation first","Asia"
"8866",9102,2,0.549977677673128,0.068,"Mangrul Pir","India",0,"Development first","Asia"
"8867",9103,3,0.347502461663551,0.059,"Fenggang","China",1,"Urban planning first","Asia"
"8868",9104,2,0.522966631330074,0.057,"Umarga","India",0,"Development first","Asia"
"8869",9105,0,0.427976895727878,0.145,"Yichuan","China",0,"Mitigation first","Asia"
"8870",9106,2,0.793938140179686,0.163,"Taliparamba","India",1,"Development first","Asia"
"8871",9107,0,0.487460591685135,2.1,"Handan","China",23,"Mitigation first","Asia"
"8872",9108,2,0.786502048819686,0.503,"Kannur","India",1,"Development first","Asia"
"8873",9109,0,0.550987686751722,0.403,"Yanshi District","China",0,"Mitigation first","Asia"
"8874",9110,2,0.523240937029849,0.053,"Alanda","India",0,"Development first","Asia"
"8875",9111,0,0.334604755377048,0.085,"Qianjiang","China",0,"Mitigation first","Asia"
"8876",9112,2,0.7813677434563,0.069,"Anthoor","India",0,"Development first","Asia"
"8877",9113,0,0.577271106070571,0.724,"Jiaozuo","China",14,"Mitigation first","Asia"
"8878",9114,2,0.530463191553084,0.177,"Betul","India",0,"Development first","Asia"
"8879",9115,0,0.437776556723259,0.089,"Gaolong","China",0,"Mitigation first","Asia"
"8880",9116,2,0.522884285684988,0.05,"Purna","India",0,"Development first","Asia"
"8881",9117,0,0.340860844899426,0.079,"Wushan","China",0,"Mitigation first","Asia"
"8882",9118,2,0.521419655404245,0.297,"Orai","India",0,"Development first","Asia"
"8883",9119,0,0.867018349714449,0.107,"Suiling","China",0,"Mitigation first","Asia"
"8884",9120,2,0.525603323391896,0.108,"Mauranipur","India",0,"Development first","Asia"
"8885",9121,0,0.891042047979823,0.087,"Wangkui","China",1,"Mitigation first","Asia"
"8886",9122,2,0.526700405763015,0.217,"Kannauj","India",0,"Development first","Asia"
"8887",9123,0,0.710889340707353,0.06,"Kuancheng","China",0,"Mitigation first","Asia"
"8888",9124,2,0.52327244362354,0.069,"Nilanga","India",0,"Development first","Asia"
"8889",9125,0,0.644743755765361,0.144,"Yutian","China",1,"Mitigation first","Asia"
"8890",9126,2,0.519016392920733,0.07,"Palia Kalan","India",0,"Development first","Asia"
"8891",9127,1,0.379946448366507,7.331,"Tianjin","China",334,"Mega all in","Asia"
"8892",9128,2,0.562424768811905,0.05,"Rasulabad","India",0,"Development first","Asia"
"8893",9129,0,0.42305363171807,0.054,"Julu","China",0,"Mitigation first","Asia"
"8894",9130,2,0.522224824875408,0.095,"Ahmadpur","India",0,"Development first","Asia"
"8895",9131,3,0.400088398894413,0.127,"Xichuan","China",0,"Urban planning first","Asia"
"8896",9132,3,0.536153215183352,0.536,"Davanagere","India",0,"Urban planning first","Asia"
"8897",9133,0,0.479044236850109,0.26,"Guxian","China",0,"Mitigation first","Asia"
"8898",9134,2,0.505657793381096,0.118,"Karanja","India",0,"Development first","Asia"
"8899",9135,0,0.494972581616208,0.068,"Xingbieying","China",0,"Mitigation first","Asia"
"8900",9136,2,0.544592552432041,0.069,"Jhinjhak","India",0,"Development first","Asia"
"8901",9137,0,0.537286706145979,0.067,"Matou","China",0,"Mitigation first","Asia"
"8902",9138,2,0.522819675824848,0.059,"Harapanahalli","India",0,"Development first","Asia"
"8903",9139,0,0.619120332372662,0.206,"Qugou","China",0,"Mitigation first","Asia"
"8904",9140,2,0.525698474040644,0.455,"Hardoi","India",0,"Development first","Asia"
"8905",9141,0,0.522002218354633,0.743,"Hengshui","China",11,"Mitigation first","Asia"
"8906",9142,2,0.549082638909257,0.051,"Chandur Bazar","India",0,"Development first","Asia"
"8907",9143,0,0.880370547023153,0.055,"Qian'an","China",0,"Mitigation first","Asia"
"8908",9144,2,0.523197965218576,0.117,"Basmat","India",0,"Development first","Asia"
"8909",9145,0,0.872311234754283,0.499,"Tongliao","China",13,"Mitigation first","Asia"
"8910",9146,2,0.519125114667037,0.184,"Gola Gokarannath","India",0,"Development first","Asia"
"8911",9147,0,0.41955834246236,0.108,"Wen","China",0,"Mitigation first","Asia"
"8912",9148,2,0.523551265985066,0.138,"Koppala","India",0,"Development first","Asia"
"8913",9149,0,0.536694491611516,0.306,"Gongyi","China",0,"Mitigation first","Asia"
"8914",9150,2,0.790743602335342,0.538,"Thalassery","India",0,"Development first","Asia"
"8915",9151,3,0.418119379400668,0.625,"Enshi","China",4,"Urban planning first","Asia"
"8916",9152,2,0.530957719671608,0.572,"Sagar","India",1,"Development first","Asia"
"8917",9153,3,0.344133240795363,0.059,"Dejiang","China",0,"Urban planning first","Asia"
"8918",9154,2,0.542312364776398,0.053,"Salaiya","India",0,"Development first","Asia"
"8919",9155,0,0.370057677115665,0.059,"Goushi","China",0,"Mitigation first","Asia"
"8920",9156,2,0.447071404069249,0.132,"Chikkamagaluru","India",0,"Development first","Asia"
"8921",9157,3,0.392499092384102,0.058,"Fangxian","China",0,"Urban planning first","Asia"
"8922",9158,2,0.541688998067842,0.11,"Pipariya","India",0,"Development first","Asia"
"8923",9159,0,0.537648337213644,0.266,"Cixian","China",0,"Mitigation first","Asia"
"8924",9160,2,0.517922596985857,0.765,"Amravati","India",2,"Development first","Asia"
"8925",9161,0,0.338816352896006,0.055,"Jianshi","China",0,"Mitigation first","Asia"
"8926",9162,2,0.563739377737932,0.087,"Sarni","India",0,"Development first","Asia"
"8927",9163,0,0.406488645159063,0.055,"Jize","China",0,"Mitigation first","Asia"
"8928",9164,2,0.511499735221773,0.052,"Hagaribommanahalli","India",0,"Development first","Asia"
"8929",9165,0,0.540967174462809,0.135,"Xinzhuangying","China",0,"Mitigation first","Asia"
"8930",9166,2,0.523938012796327,0.061,"Kandhar","India",0,"Development first","Asia"
"8931",9167,0,0.864134559248158,0.171,"Lingyuan","China",0,"Mitigation first","Asia"
"8932",9168,2,0.747332744138694,0.392,"Vadakara","India",0,"Development first","Asia"
"8933",9169,0,0.485382354637026,0.052,"毕家村","China",0,"Mitigation first","Asia"
"8934",9170,2,0.535013378795653,0.082,"Mallanwan","India",0,"Development first","Asia"
"8935",9171,0,0.603973763345193,0.061,"Shaliuhe","China",0,"Mitigation first","Asia"
"8936",9172,2,0.524993169284827,0.109,"Kalpi","India",0,"Development first","Asia"
"8937",9173,3,0.411939291238595,0.052,"Xiaodong","China",0,"Urban planning first","Asia"
"8938",9174,2,0.48575519151682,0.76,"Nanded","India",3,"Development first","Asia"
"8939",9175,0,0.607761809840541,0.202,"Jinghai","China",2,"Mitigation first","Asia"
"8940",9176,2,0.523901835826796,0.113,"Pukhrayan","India",0,"Development first","Asia"
"8941",9177,0,0.402641008404893,0.059,"Ruyang County","China",0,"Mitigation first","Asia"
"8942",9178,2,0.523717888097909,0.112,"Rath","India",0,"Development first","Asia"
"8943",9179,0,0.345356081210875,0.064,"Wengan","China",0,"Mitigation first","Asia"
"8944",9180,2,0.505258539190759,0.204,"Udgir","India",0,"Development first","Asia"
"8945",9181,0,0.419307699903944,0.095,"Jizhou","China",0,"Mitigation first","Asia"
"8946",9182,2,0.525339850673994,0.082,"Basavakalyana","India",0,"Development first","Asia"
"8947",9183,0,0.875598131251464,0.102,"Jianping","China",0,"Mitigation first","Asia"
"8948",9184,2,0.485124328782863,0.736,"Kalaburagi","India",2,"Development first","Asia"
"8949",9185,0,0.339442530750872,0.053,"Xianfeng","China",0,"Mitigation first","Asia"
"8950",9186,3,0.495305302351765,0.073,"Lingasugur","India",0,"Urban planning first","Asia"
"8951",9187,3,0.401725309769991,0.058,"Funing","China",0,"Urban planning first","Asia"
